# #"Time" "KineticEnergy" "SolenoidalDissipation" "DilatationalDissipation""
1.452500000000000036e+01 4.733227055452298576e-02 6.614617554283177235e-03 8.793703116993128229e-05
1.455000000000000071e+01 4.719691855370765354e-02 6.583757257304386976e-03 8.779062822046398312e-05
1.457499999999999929e+01 4.705996397396083886e-02 6.552080373639183018e-03 8.734350381382683293e-05
1.459999999999999964e+01 4.692142254596110701e-02 6.519764679816580574e-03 8.664616876652871645e-05
1.462500000000000000e+01 4.678134538234444278e-02 6.486951784322445881e-03 8.575557083808236429e-05
1.465000000000000036e+01 4.663975943002151431e-02 6.453738179276115317e-03 8.474259926646481652e-05
1.467500000000000071e+01 4.649665371542796577e-02 6.420201199888105580e-03 8.370347833741108420e-05
1.469999999999999929e+01 4.635197011190466537e-02 6.386404657869571358e-03 8.272912321735930320e-05
1.472499999999999964e+01 4.620559825855307529e-02 6.352383057544648375e-03 8.186481621080020160e-05
1.475000000000000000e+01 4.605739486315287706e-02 6.318124215432908974e-03 8.110578761334181856e-05
1.477500000000000036e+01 4.590722848533187322e-02 6.283577497796796231e-03 8.041691276317578961e-05
1.480000000000000071e+01 4.575503691984340870e-02 6.248689973831642909e-03 7.975013051116548745e-05
1.482499999999999929e+01 4.560088357594795777e-02 6.213443593416013294e-03 7.906272028885724158e-05
1.484999999999999964e+01 4.544499383789953051e-02 6.177874720371618993e-03 7.832591557271372028e-05
1.487500000000000000e+01 4.528775494827422948e-02 6.142077264706312552e-03 7.753265917017416228e-05
1.490000000000000036e+01 4.512966830010991387e-02 6.106193166107550668e-03 7.670218773491796894e-05
1.492500000000000071e+01 4.497126068740617266e-02 6.070396907626855222e-03 7.586939612672721973e-05
1.494999999999999929e+01 4.481298474483191852e-02 6.034876223567698858e-03 7.506875046739878933e-05
1.497499999999999964e+01 4.465514830481261133e-02 5.999801655446935361e-03 7.428574457713693678e-05
1.500000000000000000e+01 4.449792667634319687e-02 5.965295999588124745e-03 7.342693197897461022e-05
1.502500000000000036e+01 4.434147400597576033e-02 5.931423214465758424e-03 7.239156871844898097e-05
1.505000000000000071e+01 4.418605392394820558e-02 5.898192774647032302e-03 7.118227410237160243e-05
1.507499999999999929e+01 4.403208218502113747e-02 5.865570771470811351e-03 6.993289780502527761e-05
1.509999999999999964e+01 4.388005225405795795e-02 5.833504403588449759e-03 6.884204521952779117e-05
1.512500000000000000e+01 4.373039908992359254e-02 5.801958235415805194e-03 6.805784680559008831e-05
1.515000000000000036e+01 4.358339295152108966e-02 5.770932078082114877e-03 6.758263713945780184e-05
1.517500000000000071e+01 4.343913200077367809e-02 5.740447797682282291e-03 6.726532898138248742e-05
1.519999999999999929e+01 4.329763373407768262e-02 5.710544911671604218e-03 6.687927967032010002e-05
1.522499999999999964e+01 4.315896195376990596e-02 5.681304209351947104e-03 6.625836294759210765e-05
1.525000000000000000e+01 4.302328589929966390e-02 5.652868505533842347e-03 6.538788208781625799e-05
1.527500000000000036e+01 4.289081659009680303e-02 5.625404968312069064e-03 6.437614495267916770e-05
1.530000000000000071e+01 4.276167231851722705e-02 5.599010003029251947e-03 6.337088626311015310e-05
1.532499999999999929e+01 4.263576950910501207e-02 5.573639813058980409e-03 6.248922734353983129e-05
1.534999999999999964e+01 4.251279844847740547e-02 5.549115973463631182e-03 6.178720877000887235e-05
1.537500000000000000e+01 4.239228090172400543e-02 5.525181124937808032e-03 6.124547139361675508e-05
1.540000000000000036e+01 4.227367874067276821e-02 5.501577180320600148e-03 6.081094426591880197e-05
1.542500000000000071e+01 4.215649277596967420e-02 5.478115852705377209e-03 6.045612414812057464e-05
1.544999999999999929e+01 4.204030331404647047e-02 5.454700145804963415e-03 6.017392815816129185e-05
1.547499999999999964e+01 4.192477050028974028e-02 5.431299955458962492e-03 5.992792401685438181e-05
1.550000000000000000e+01 4.180964690280379592e-02 5.407917812949017064e-03 5.963002510912338168e-05
1.552500000000000036e+01 4.169482242070371436e-02 5.384565636384650716e-03 5.918349742444843203e-05
1.555000000000000071e+01 4.158036413943627663e-02 5.361256836343818860e-03 5.855476163652929210e-05
1.557499999999999929e+01 4.146649579738732189e-02 5.338009171345765164e-03 5.781365845399705271e-05
1.559999999999999964e+01 4.135349475137190672e-02 5.314848611535125979e-03 5.711128510060371131e-05
1.562500000000000000e+01 4.124153832321753727e-02 5.291805735634261959e-03 5.659525228439451594e-05
1.565000000000000036e+01 4.113057760745286728e-02 5.268904055023448940e-03 5.631890380517143584e-05
1.567500000000000071e+01 4.102031052013626472e-02 5.246149679856171658e-03 5.621874273948196794e-05
1.569999999999999929e+01 4.091026034676469719e-02 5.223530388456128909e-03 5.616755276844196028e-05
1.572499999999999964e+01 4.079990207038353828e-02 5.201023186850943503e-03 5.605716568741626990e-05
1.575000000000000000e+01 4.068876158194616177e-02 5.178604602981795417e-03 5.585203454613656083e-05
1.577500000000000036e+01 4.057644792785868038e-02 5.156253899545117612e-03 5.558072506676398701e-05
1.580000000000000071e+01 4.046263166232966224e-02 5.133943673477915116e-03 5.532820919156802191e-05
1.582499999999999929e+01 4.034697335073724606e-02 5.111629548842756311e-03 5.523315866502526221e-05
1.584999999999999964e+01 4.022900594111997880e-02 5.089255303486425221e-03 5.539129074587253966e-05
1.587500000000000000e+01 4.010805771383457036e-02 5.066771994248847610e-03 5.577786437374743488e-05
1.590000000000000036e+01 3.998328751850640378e-02 5.044154429761692725e-03 5.624636660744727022e-05
1.592500000000000071e+01 3.985383038120344362e-02 5.021403785773873724e-03 5.656493717477860693e-05
1.594999999999999929e+01 3.971901632283116046e-02 4.998541681762436011e-03 5.647942936365143686e-05
1.597499999999999964e+01 3.957860467390855730e-02 4.975605976041697250e-03 5.579523444223013893e-05
1.600000000000000000e+01 3.943296703610103815e-02 4.952648778040747747e-03 5.444148603272333455e-05
1.602499999999999858e+01 3.928316483881789944e-02 4.929729012225289239e-03 5.252451438157004678e-05
1.605000000000000071e+01 3.913086659068940043e-02 4.906896583383058875e-03 5.034031012078776275e-05
1.607499999999999929e+01 3.897807032281998263e-02 4.884174803516361761e-03 4.830196578286268352e-05
1.610000000000000142e+01 3.882669312647776816e-02 4.861549165574979674e-03 4.671317330108286679e-05
1.612500000000000000e+01 3.867825542647624487e-02 4.838969766481750721e-03 4.564843383281549769e-05
1.614999999999999858e+01 3.853378564411541474e-02 4.816377698219730455e-03 4.510280893932941100e-05
1.617500000000000071e+01 3.839381184161175242e-02 4.793745172030321709e-03 4.507928919294499514e-05
1.619999999999999929e+01 3.825834933599690096e-02 4.771090898379043432e-03 4.555054159833526057e-05
1.622500000000000142e+01 3.812692306176759111e-02 4.748454635727830664e-03 4.643437929567153410e-05
1.625000000000000000e+01 3.799864934661891652e-02 4.725856886205292810e-03 4.760184406674671382e-05
1.627499999999999858e+01 3.787237153254682104e-02 4.703275398224650988e-03 4.885014465194399572e-05
1.630000000000000071e+01 3.774686859280336482e-02 4.680645709200325841e-03 4.994984825918073030e-05
1.632499999999999929e+01 3.762108822825830506e-02 4.657877060290775348e-03 5.074624778460565749e-05
1.635000000000000142e+01 3.749430552867706601e-02 4.634876943751442026e-03 5.120982961632398626e-05
1.637500000000000000e+01 3.736615567796398168e-02 4.611578439361618993e-03 5.140607532183639631e-05
1.639999999999999858e+01 3.723656787215732372e-02 4.587959422013227276e-03 5.142094248947250585e-05
1.642500000000000071e+01 3.710567201041849172e-02 4.564043675213906755e-03 5.130926184390409580e-05
1.644999999999999929e+01 3.697372979118954128e-02 4.539885725275235283e-03 5.109673332841338815e-05
1.647500000000000142e+01 3.684109210950554936e-02 4.515552970245335397e-03 5.080837759095447383e-05
1.650000000000000000e+01 3.670816018381155982e-02 4.491118311398168209e-03 5.048258814973814962e-05
1.652499999999999858e+01 3.657534087875392165e-02 4.466666088717465878e-03 5.015831718374829756e-05
1.655000000000000071e+01 3.644300855144392420e-02 4.442304109498218002e-03 4.985478058140143065e-05
1.657499999999999929e+01 3.631148762830999077e-02 4.418170843414555120e-03 4.956727534404490893e-05
1.660000000000000142e+01 3.618105286303907597e-02 4.394429135498648803e-03 4.927980708239192598e-05
1.662500000000000000e+01 3.605193105407524662e-02 4.371244558778562307e-03 4.897936568781734146e-05
1.664999999999999858e+01 3.592429124007467250e-02 4.348755695408908564e-03 4.866092961104004708e-05
1.667500000000000071e+01 3.579822536990977938e-02 4.327048206884500856e-03 4.831889377383049986e-05
1.669999999999999929e+01 3.567373943220591287e-02 4.306139921064459572e-03 4.793845456315466209e-05
1.672500000000000142e+01 3.555077434906270262e-02 4.285979883198887813e-03 4.750963159423554546e-05
1.675000000000000000e+01 3.542924587253946933e-02 4.266463285945792071e-03 4.705985008434799801e-05
1.677499999999999858e+01 3.530906422408297551e-02 4.247455240481212875e-03 4.667354371781402969e-05
1.680000000000000071e+01 3.519010486175538910e-02 4.228813427131535539e-03 4.646919927313865838e-05
1.682499999999999929e+01 3.507214758596383097e-02 4.210408684943831373e-03 4.653303045020585016e-05
1.685000000000000142e+01 3.495484222482191095e-02 4.192143376193416433e-03 4.684971004056569574e-05
1.687500000000000000e+01 3.483775616474449333e-02 4.173963085427385804e-03 4.729511481191730468e-05
1.689999999999999858e+01 3.472050107278628478e-02 4.155857511771319547e-03 4.770618958968407411e-05
1.692500000000000071e+01 3.460287040264811709e-02 4.137849577918678058e-03 4.796915905363130316e-05
1.694999999999999929e+01 3.448490664636483238e-02 4.119975783920381412e-03 4.806098770564130564e-05
1.697500000000000142e+01 3.436686522042146225e-02 4.102263881399267030e-03 4.802147206475638471e-05
1.700000000000000000e+01 3.424911222786176934e-02 4.084715547762607021e-03 4.789241221308475333e-05
1.702499999999999858e+01 3.413202725924784076e-02 4.067301755358494232e-03 4.768539720258558928e-05
1.705000000000000071e+01 3.401595286454539568e-02 4.049973970599966833e-03 4.740155145921016717e-05
1.707499999999999929e+01 3.390117571604205071e-02 4.032684980769408317e-03 4.706011105910875463e-05
1.710000000000000142e+01 3.378791143022244481e-02 4.015406318516761587e-03 4.665377732215711035e-05
1.712500000000000000e+01 3.367633444356033651e-02 3.998132191115291723e-03 4.605216282830952319e-05
1.714999999999999858e+01 3.356674090109299652e-02 3.980870876251719689e-03 4.504206650184642202e-05
1.717500000000000071e+01 3.345979570536874309e-02 3.963633564734482528e-03 4.359259521268541229e-05
1.719999999999999929e+01 3.335659040990285318e-02 3.946430517151748411e-03 4.204439594507857603e-05
1.722500000000000142e+01 3.325830886504845679e-02 3.929277299529349357e-03 4.085280589142348755e-05
1.725000000000000000e+01 3.316574747579870835e-02 3.912205412058392812e-03 4.024759244976303173e-05
1.727499999999999858e+01 3.307906647382769655e-02 3.895268299501185479e-03 4.022779247925063788e-05
1.730000000000000071e+01 3.299781071685720102e-02 3.878537570723710956e-03 4.063577688138321221e-05
1.732499999999999929e+01 3.292110458181705251e-02 3.862089439149713095e-03 4.120970156645489851e-05
1.735000000000000142e+01 3.284794406597502797e-02 3.845986047623591725e-03 4.169084901489987001e-05
1.737500000000000000e+01 3.277747360343346433e-02 3.830259959670365665e-03 4.192231431910477040e-05
1.739999999999999858e+01 3.270915109313791286e-02 3.814908424401073847e-03 4.187866049980948330e-05
1.742500000000000071e+01 3.264277261829702514e-02 3.799896868150972207e-03 4.165249389778182405e-05
1.744999999999999929e+01 3.257837212324374981e-02 3.785166346241748778e-03 4.141391995500453383e-05
1.747500000000000142e+01 3.251604204385075830e-02 3.770641080121277158e-03 4.133386607409192458e-05
1.750000000000000000e+01 3.245575596860144491e-02 3.756236245663604079e-03 4.150631504066405319e-05
1.752499999999999858e+01 3.239727050361689009e-02 3.741869831537769728e-03 4.191954850964248083e-05
1.755000000000000071e+01 3.234013192701386263e-02 3.727479210435557990e-03 4.247419208913197477e-05
1.757499999999999929e+01 3.228376478073187450e-02 3.713033451147930777e-03 4.303351828480663242e-05
1.760000000000000142e+01 3.222759004825493517e-02 3.698531997003737942e-03 4.348955292933533032e-05
1.762500000000000000e+01 3.217111339955590343e-02 3.683992404469609364e-03 4.379629094013216681e-05
1.764999999999999858e+01 3.211395896599860550e-02 3.669438115174125572e-03 4.395481393663795076e-05
1.767500000000000071e+01 3.205586619457462955e-02 3.654894843431247698e-03 4.398893276026501561e-05
1.769999999999999929e+01 3.199666992408456423e-02 3.640390891113929901e-03 4.393801877497753599e-05
1.772500000000000142e+01 3.193626514262287025e-02 3.625941869518283043e-03 4.385939211630465777e-05
1.775000000000000000e+01 3.187455596822547088e-02 3.611527455845498294e-03 4.382231716849491302e-05
1.777499999999999858e+01 3.181140325511805367e-02 3.597101215532165584e-03 4.388239212520421233e-05
1.780000000000000071e+01 3.174659605987835420e-02 3.582627009347197182e-03 4.404602271068870151e-05
1.782499999999999929e+01 3.167986951909260857e-02 3.568101385940826778e-03 4.425596718031010664e-05
1.785000000000000142e+01 3.161097074936842360e-02 3.553553808024298606e-03 4.442053250221215688e-05
1.787500000000000000e+01 3.153973962948657811e-02 3.539037502787687004e-03 4.446865211173280590e-05
1.789999999999999858e+01 3.146615554081508975e-02 3.524619944455480505e-03 4.438340670410252306e-05
1.792500000000000071e+01 3.139032806127797781e-02 3.510377124478691532e-03 4.419123282309738067e-05
1.794999999999999929e+01 3.131245229372289079e-02 3.496391061040049052e-03 4.392314159021043512e-05
1.797500000000000142e+01 3.123276907013496431e-02 3.482744784649549185e-03 4.359212498772831607e-05
1.800000000000000000e+01 3.115154773425310789e-02 3.469510988992260351e-03 4.322025586209929892e-05
1.802499999999999858e+01 3.106906282558338783e-02 3.456738992651662255e-03 4.288062173969956289e-05
1.805000000000000071e+01 3.098552489913999897e-02 3.444448607085359541e-03 4.268144055650191054e-05
1.807499999999999929e+01 3.090097972670337312e-02 3.432633753668051183e-03 4.268279035690648366e-05
1.810000000000000142e+01 3.081525109125068246e-02 3.421270161461143627e-03 4.284059772499313433e-05
1.812500000000000000e+01 3.072797833420336244e-02 3.410319619610527146e-03 4.304907758064655850e-05
1.814999999999999858e+01 3.063871215580729612e-02 3.399729005121480702e-03 4.321447760613227908e-05
1.817500000000000071e+01 3.054700354653177782e-02 3.389428913768642668e-03 4.326635654491838148e-05
1.819999999999999929e+01 3.045247695285361114e-02 3.379337824724643665e-03 4.311979228247946196e-05
1.822500000000000142e+01 3.035492460374953141e-02 3.369373552197794160e-03 4.265860041916312253e-05
1.825000000000000000e+01 3.025443960955599351e-02 3.359469426121359029e-03 4.176639611786959094e-05
1.827499999999999858e+01 3.015155521237757041e-02 3.349588305733777836e-03 4.039589400815748381e-05
1.830000000000000071e+01 3.004731384781189271e-02 3.339720191197556934e-03 3.865206574919284209e-05
1.832499999999999929e+01 2.994317865992197902e-02 3.329856253626348617e-03 3.681592872941109694e-05
1.835000000000000142e+01 2.984076209717895917e-02 3.319966568395466694e-03 3.525660708922805293e-05
1.837500000000000000e+01 2.974145407744217817e-02 3.310007480225612975e-03 3.428263897885335768e-05
1.839999999999999858e+01 2.964609626720193791e-02 3.299938615531573718e-03 3.403098162746027717e-05
1.842500000000000071e+01 2.955482258509145935e-02 3.289727658749325157e-03 3.445106196470442398e-05
1.844999999999999929e+01 2.946709907348267835e-02 3.279347160070756294e-03 3.534974335909646940e-05
1.847500000000000142e+01 2.938192795685026781e-02 3.268773478291404737e-03 3.644857518524077290e-05
1.850000000000000000e+01 2.929814743401948363e-02 3.257991736762778836e-03 3.746514338723500227e-05
1.852499999999999858e+01 2.921472826923709326e-02 3.247003645036602298e-03 3.819037576429400096e-05
1.855000000000000071e+01 2.913098310357890852e-02 3.235829957073292542e-03 3.852342176574893677e-05
1.857499999999999929e+01 2.904665712983114587e-02 3.224502292542456589e-03 3.847424824185145700e-05
1.860000000000000142e+01 2.896190314429113524e-02 3.213048927130876010e-03 3.815232435197685992e-05
1.862500000000000000e+01 2.887715732227079737e-02 3.201486690382443837e-03 3.773192190010013177e-05
1.864999999999999858e+01 2.879295364286517736e-02 3.189827248732035516e-03 3.737935502573964415e-05
1.867500000000000071e+01 2.870974653478479063e-02 3.178091396881063679e-03 3.717865398777939944e-05
1.869999999999999929e+01 2.862781100148567917e-02 3.166316187693882754e-03 3.710911711905646418e-05
1.872500000000000142e+01 2.854724469867069361e-02 3.154549679906631411e-03 3.707689926854800254e-05
1.875000000000000000e+01 2.846804655410814858e-02 3.142841329449583884e-03 3.696993948196177399e-05
1.877499999999999858e+01 2.839022045586025306e-02 3.131234776037308733e-03 3.671215601752192371e-05
1.880000000000000071e+01 2.831384970087092237e-02 3.119762770086526981e-03 3.630516446797264632e-05
1.882499999999999929e+01 2.823910030607366950e-02 3.108442737232690149e-03 3.583633786007704014e-05
1.885000000000000142e+01 2.816614670252893041e-02 3.097274174970516061e-03 3.542809408083121990e-05
1.887500000000000000e+01 2.809506866949377721e-02 3.086240989995712655e-03 3.516490196022641415e-05
1.889999999999999858e+01 2.802578534041531497e-02 3.075320220122375499e-03 3.507227885512838615e-05
1.892500000000000071e+01 2.795804220420541192e-02 3.064493018884968407e-03 3.514506877225358114e-05
1.894999999999999929e+01 2.789142415995011018e-02 3.053749880130635606e-03 3.535541066205769337e-05
1.897500000000000142e+01 2.782538981917314150e-02 3.043086135704652345e-03 3.563008477410767192e-05
1.900000000000000000e+01 2.775935043784556744e-02 3.032491929384559769e-03 3.586206922570272875e-05
1.902499999999999858e+01 2.769278258131816980e-02 3.021943986761471169e-03 3.597095553036342737e-05
1.905000000000000071e+01 2.762531429036753361e-02 3.011403128022356775e-03 3.593773388670524994e-05
1.907499999999999929e+01 2.755674822801956747e-02 3.000817167454806773e-03 3.576854381064185630e-05
1.910000000000000142e+01 2.748705638915998825e-02 2.990127361830673472e-03 3.546166848717985495e-05
1.912500000000000000e+01 2.741638329537818275e-02 2.979277116298908665e-03 3.502698927244637055e-05
1.914999999999999858e+01 2.734504194739274807e-02 2.968221882589569191e-03 3.450041017533658571e-05
1.917500000000000071e+01 2.727348325252532818e-02 2.956937916298192897e-03 3.391763139190880235e-05
1.919999999999999929e+01 2.720225528103764959e-02 2.945425702210923303e-03 3.329395516675140573e-05
1.922500000000000142e+01 2.713196852920809685e-02 2.933705114819168056e-03 3.264603692093805994e-05
1.925000000000000000e+01 2.706325194045202873e-02 2.921805606253474047e-03 3.202755934216839088e-05
1.927499999999999858e+01 2.699667583941482013e-02 2.909758647594571854e-03 3.153679902679141828e-05
1.930000000000000071e+01 2.693264394914731547e-02 2.897595561611524418e-03 3.128252238826098803e-05
1.932499999999999929e+01 2.687129204851807993e-02 2.885348587684711912e-03 3.132986991557118217e-05
1.935000000000000142e+01 2.681244306263979443e-02 2.873052644156996478e-03 3.167372335024993049e-05
1.937500000000000000e+01 2.675563560076989200e-02 2.860747005695884592e-03 3.225646283692913300e-05
1.939999999999999858e+01 2.670019962425576598e-02 2.848476040443347415e-03 3.298985018682287833e-05
1.942500000000000071e+01 2.664535286318277935e-02 2.836286281296633918e-03 3.376087794233171717e-05
1.944999999999999929e+01 2.659031048442702869e-02 2.824217888365819669e-03 3.445359461160842204e-05
1.947500000000000142e+01 2.653438792623346795e-02 2.812294390084570887e-03 3.499451133739057881e-05
1.950000000000000000e+01 2.647705766236176789e-02 2.800517657487216344e-03 3.537750715482980006e-05
1.952499999999999858e+01 2.641794083011336780e-02 2.788870426965877735e-03 3.564805295436235933e-05
1.955000000000000071e+01 2.635675022668438131e-02 2.777324499067617813e-03 3.586595917880185824e-05
1.957499999999999929e+01 2.629322334299795394e-02 2.765851360854139698e-03 3.605211152877745793e-05
1.960000000000000142e+01 2.622709894296713223e-02 2.754430653167219082e-03 3.616666512015217052e-05
1.962500000000000000e+01 2.615815714257769403e-02 2.743053572452481756e-03 3.615297285077394724e-05
1.964999999999999858e+01 2.608627706064144125e-02 2.731722473840636663e-03 3.600449498416128036e-05
1.967500000000000071e+01 2.601144716669805471e-02 2.720450298181822241e-03 3.577284397972835126e-05
1.969999999999999929e+01 2.593371998863294725e-02 2.709261864415748317e-03 3.551710472113336160e-05
1.972500000000000142e+01 2.585315584833733707e-02 2.698195031537761572e-03 3.527016221210214837e-05
1.975000000000000000e+01 2.576978934740182040e-02 2.687297476470848837e-03 3.503213939898705635e-05
1.977499999999999858e+01 2.568362922377418617e-02 2.676617308495042504e-03 3.476647606461483870e-05
1.980000000000000071e+01 2.559469718621112250e-02 2.666190394459408853e-03 3.440495298666064548e-05
1.982499999999999929e+01 2.550310049906838808e-02 2.656028338427859469e-03 3.387495549547747935e-05
1.985000000000000142e+01 2.540911303437315069e-02 2.646110126936400755e-03 3.312715231327456524e-05
1.987500000000000000e+01 2.531323724024696353e-02 2.636382199807849134e-03 3.215245727064757560e-05
1.989999999999999858e+01 2.521622666609473623e-02 2.626771178679336918e-03 3.099334810899018048e-05
1.992500000000000071e+01 2.511905493232188813e-02 2.617205557630222865e-03 2.973691440845141479e-05
1.994999999999999929e+01 2.502283678073435880e-02 2.607635080770706170e-03 2.848425423577282553e-05
1.997500000000000142e+01 2.492873023932334203e-02 2.598038278109743131e-03 2.732193142051983189e-05
2.000000000000000000e+01 2.483784772419603618e-02 2.588417335860140455e-03 2.631641670377575710e-05
